Link,SpeciesId,Species Name,StatArea/CU,Year,T_Idx_E,ExpFactor1,AdjSum,ExpFactor2,ObsE,ExpFactor3,TE,CDN Harvest,CDN ER,TRTC,Total Harvest,Total ER,Total Run,Q1,Q2,Q3
Sockeye4.2012,SX,Sockeye,4,2012,1248102,1,1248102,1,1248102,1,1248102,946109,0.419638537,2194326,1006480,0.446438537,2254582,4,5,5
Sockeye4.2013,SX,Sockeye,4,2013,423159,1,423159,1,423159,1,423159,39928,0.083175914,463102,56886,0.118475914,480045,4,5,5
Sockeye4.2014,SX,Sockeye,4,2014,1633355,1,1633355,1,1633355,1,1633355,1198789,0.366176034,2832136,1640451,0.501076034,3273806,4,5,5
Sockeye4.2015,SX,Sockeye,4,2015,1316453,1,1316453,1,1316453,1,1316453,503741,0.234685312,1820166,829998,0.386685312,2146451,4,5,5
Sockeye4.2016,SX,Sockeye,4,2016,962182,1,962182,1,962182,1,962182,403180,0.237466547,1365339,735657,0.433266547,1697839,4,5,5
Sockeye4.2017,SX,Sockeye,4,2017,939442,1,939442,1,939442,1,939442,50440,0.047850216,989841,114671,0.108750216,1054113,4,5,5
Sockeye02W.1954,SX,Sockeye,02W,1954,400,1,400,1.230314128,492.1256512,2,984.2513024,246.0628256,0.2,1230.314128,246.0628256,0.2,1230.314128,3,5,4.06400275
Sockeye02W.1955,SX,Sockeye,02W,1955,400,1,400,1.230314128,492.1256512,2,984.2513024,246.0628256,0.2,1230.314128,246.0628256,0.2,1230.314128,3,5,4.06400275
Sockeye02W.1956,SX,Sockeye,02W,1956,3500,1,3500,1.230314128,4306.099448,2,8612.198896,2153.049724,0.2,10765.24862,2153.049724,0.2,10765.24862,3,5,4.06400275
Sockeye02W.1957,SX,Sockeye,02W,1957,,,,,,,,,,,,,,,,
Sockeye02W.1958,SX,Sockeye,02W,1958,7500,1,7500,1.230314128,9227.35596,2,18454.71192,4613.67798,0.2,23068.3899,4613.67798,0.2,23068.3899,3,5,4.06400275
Sockeye02W.1959,SX,Sockeye,02W,1959,5000,1,5000,1.230314128,6151.57064,2,12303.14128,3075.78532,0.2,15378.9266,3075.78532,0.2,15378.9266,3,5,4.06400275
Sockeye02W.1960,SX,Sockeye,02W,1960,6000,1,6000,1.230314128,7381.884768,2,14763.76954,3690.942384,0.2,18454.71192,3690.942384,0.2,18454.71192,3,5,4.06400275
Sockeye02W.1961,SX,Sockeye,02W,1961,5000,1,5000,1.230314128,6151.57064,2,12303.14128,3075.78532,0.2,15378.9266,3075.78532,0.2,15378.9266,3,5,4.06400275
Sockeye02W.1962,SX,Sockeye,02W,1962,3500,1,3500,1.230314128,4306.099448,2,8612.198896,2153.049724,0.2,10765.24862,2153.049724,0.2,10765.24862,3,5,4.06400275
Sockeye02W.1963,SX,Sockeye,02W,1963,7500,1,7500,1.230314128,9227.35596,2,18454.71192,4613.67798,0.2,23068.3899,4613.67798,0.2,23068.3899,3,5,4.06400275
Sockeye02W.1964,SX,Sockeye,02W,1964,1500,1,1500,1.230314128,1845.471192,2,3690.942384,922.735596,0.2,4613.67798,922.735596,0.2,4613.67798,3,5,4.06400275
Sockeye02W.1965,SX,Sockeye,02W,1965,7500,1,7500,1.230314128,9227.35596,2,18454.71192,4613.67798,0.2,23068.3899,4613.67798,0.2,23068.3899,3,5,4.06400275
Sockeye02W.1966,SX,Sockeye,02W,1966,7500,1,7500,1.230314128,9227.35596,2,18454.71192,4613.67798,0.2,23068.3899,4613.67798,0.2,23068.3899,3,5,4.06400275
Sockeye02W.1967,SX,Sockeye,02W,1967,7000,1,7000,1.230314128,8612.198896,2,17224.39779,4306.099448,0.2,21530.49724,4306.099448,0.2,21530.49724,3,5,4.06400275
Sockeye02W.1968,SX,Sockeye,02W,1968,7000,1,7000,1.230314128,8612.198896,2,17224.39779,4306.099448,0.2,21530.49724,4306.099448,0.2,21530.49724,3,5,4.06400275
Sockeye02W.1969,SX,Sockeye,02W,1969,8000,1,8000,1.230314128,9842.513024,2,19685.02605,4921.256512,0.2,24606.28256,4921.256512,0.2,24606.28256,3,5,4.06400275
Sockeye02W.1970,SX,Sockeye,02W,1970,2500,1,2500,1.230314128,3075.78532,2,6151.57064,1537.89266,0.2,7689.4633,1537.89266,0.2,7689.4633,3,5,4.06400275
Sockeye02W.1971,SX,Sockeye,02W,1971,3000,1,3000,1.230314128,3690.942384,2,7381.884768,1845.471192,0.2,9227.35596,1845.471192,0.2,9227.35596,3,5,4.06400275
Sockeye02W.1972,SX,Sockeye,02W,1972,5000,1,5000,1.230314128,6151.57064,2,12303.14128,3075.78532,0.2,15378.9266,3075.78532,0.2,15378.9266,3,5,4.06400275
Sockeye02W.1973,SX,Sockeye,02W,1973,4000,1,4000,1.230314128,4921.256512,2,9842.513024,2460.628256,0.2,12303.14128,2460.628256,0.2,12303.14128,3,5,4.06400275
Sockeye02W.1974,SX,Sockeye,02W,1974,2000,1,2000,1.230314128,2460.628256,2,4921.256512,1230.314128,0.2,6151.57064,1230.314128,0.2,6151.57064,3,5,4.06400275
Sockeye02W.1975,SX,Sockeye,02W,1975,,,,,,,,,,,,,,,,
Sockeye02W.1976,SX,Sockeye,02W,1976,1000,1,1000,1.230314128,1230.314128,2,2460.628256,615.157064,0.2,3075.78532,615.157064,0.2,3075.78532,3,5,4.06400275
Sockeye02W.1977,SX,Sockeye,02W,1977,,,,,,,,,,,,,,,,
Sockeye02W.1978,SX,Sockeye,02W,1978,3000,1,3000,1.230314128,3690.942384,2,7381.884768,1845.471192,0.2,9227.35596,1845.471192,0.2,9227.35596,3,5,4.06400275
Sockeye02W.1979,SX,Sockeye,02W,1979,2000,1,2000,1.230314128,2460.628256,2,4921.256512,1230.314128,0.2,6151.57064,1230.314128,0.2,6151.57064,3,5,4.06400275
Sockeye02W.1980,SX,Sockeye,02W,1980,3000,1,3000,1.230314128,3690.942384,2,7381.884768,1845.471192,0.2,9227.35596,1845.471192,0.2,9227.35596,3,5,4.06400275
Sockeye02W.1981,SX,Sockeye,02W,1981,3500,1,3500,1.230314128,4306.099448,2,8612.198896,2153.049724,0.2,10765.24862,2153.049724,0.2,10765.24862,3,5,4.06400275
Sockeye02W.1982,SX,Sockeye,02W,1982,4000,1,4000,1.230314128,4921.256512,2,9842.513024,2460.628256,0.2,12303.14128,2460.628256,0.2,12303.14128,3,5,4.06400275
Sockeye02W.1983,SX,Sockeye,02W,1983,3000,1,3000,1.230314128,3690.942384,2,7381.884768,1845.471192,0.2,9227.35596,1845.471192,0.2,9227.35596,3,5,4.06400275
Sockeye02W.1984,SX,Sockeye,02W,1984,1500,1,1500,1.230314128,1845.471192,2,3690.942384,922.735596,0.2,4613.67798,922.735596,0.2,4613.67798,3,5,4.06400275
Sockeye02W.1985,SX,Sockeye,02W,1985,1000,1,1000,1.230314128,1230.314128,2,2460.628256,615.157064,0.2,3075.78532,615.157064,0.2,3075.78532,3,5,4.06400275
Sockeye02W.1986,SX,Sockeye,02W,1986,3000,1,3000,1.230314128,3690.942384,2,7381.884768,1845.471192,0.2,9227.35596,1845.471192,0.2,9227.35596,3,5,4.06400275
Sockeye02W.1987,SX,Sockeye,02W,1987,3000,1,3000,1.230314128,3690.942384,2,7381.884768,1845.471192,0.2,9227.35596,1845.471192,0.2,9227.35596,3,5,4.06400275
Sockeye02W.1988,SX,Sockeye,02W,1988,800,1,800,1.230314128,984.2513024,2,1968.502605,492.1256512,0.2,2460.628256,492.1256512,0.2,2460.628256,3,5,4.06400275
Sockeye02W.1989,SX,Sockeye,02W,1989,,,,,,,,,,,,,,,,
Sockeye02W.1990,SX,Sockeye,02W,1990,,,,,,,,,,,,,,,,
Sockeye02W.1991,SX,Sockeye,02W,1991,,,,,,,,,,,,,,,,
Sockeye02W.1992,SX,Sockeye,02W,1992,,,,,,,,,,,,,,,,
Sockeye02W.1993,SX,Sockeye,02W,1993,1000,1,1000,1.230314128,1230.314128,2,2460.628256,615.157064,0.2,3075.78532,615.157064,0.2,3075.78532,3,5,4.06400275
Sockeye02W.1994,SX,Sockeye,02W,1994,1500,1,1500,1.230314128,1845.471192,2,3690.942384,922.735596,0.2,4613.67798,922.735596,0.2,4613.67798,3,5,4.06400275
Sockeye02W.1995,SX,Sockeye,02W,1995,1800,1,1800,1.230314128,2214.56543,2,4429.130861,1107.282715,0.2,5536.413576,1107.282715,0.2,5536.413576,3,5,4.06400275
Sockeye02W.1996,SX,Sockeye,02W,1996,,,,,,,,,,,,,,,,
Sockeye02W.1997,SX,Sockeye,02W,1997,,,,,,,,,,,,,,,,
Sockeye02W.1998,SX,Sockeye,02W,1998,4000,1,4000,1.230314128,4921.256512,2,9842.513024,2460.628256,0.2,12303.14128,2460.628256,0.2,12303.14128,3,5,4.06400275
Sockeye02W.1999,SX,Sockeye,02W,1999,3000,1,3000,1.230314128,3690.942384,2,7381.884768,1845.471192,0.2,9227.35596,1845.471192,0.2,9227.35596,3,5,4.06400275
Sockeye02W.2000,SX,Sockeye,02W,2000,3000,1,3000,1.230314128,3690.942384,2,7381.884768,1845.471192,0.2,9227.35596,1845.471192,0.2,9227.35596,3,5,4.06400275
Sockeye02W.2001,SX,Sockeye,02W,2001,2500,1,2500,1.230314128,3075.78532,2,6151.57064,1537.89266,0.2,7689.4633,1537.89266,0.2,7689.4633,3,5,4.06400275
Sockeye02W.2002,SX,Sockeye,02W,2002,1500,1,1500,1.230314128,1845.471192,2,3690.942384,922.735596,0.2,4613.67798,922.735596,0.2,4613.67798,3,5,4.06400275
Sockeye02W.2003,SX,Sockeye,02W,2003,3500,1,3500,1.230314128,4306.099448,2,8612.198896,2153.049724,0.2,10765.24862,2153.049724,0.2,10765.24862,3,5,4.06400275
Sockeye02W.2004,SX,Sockeye,02W,2004,1000,1,1000,1.230314128,1230.314128,2,2460.628256,615.157064,0.2,3075.78532,615.157064,0.2,3075.78532,3,5,4.06400275
Sockeye02W.2005,SX,Sockeye,02W,2005,3000,1,3000,1.230314128,3690.942384,2,7381.884768,1845.471192,0.2,9227.35596,1845.471192,0.2,9227.35596,3,5,4.06400275
Sockeye02W.2006,SX,Sockeye,02W,2006,3000,1,3000,1.230314128,3690.942384,2,7381.884768,1845.471192,0.2,9227.35596,1845.471192,0.2,9227.35596,3,5,4.06400275
Sockeye02W.2007,SX,Sockeye,02W,2007,2500,1,2500,1.230314128,3075.78532,2,6151.57064,1537.89266,0.2,7689.4633,1537.89266,0.2,7689.4633,3,5,4.06400275
Sockeye02W.2008,SX,Sockeye,02W,2008,1500,1,1500,1.230314128,1845.471192,2,3690.942384,922.735596,0.2,4613.67798,922.735596,0.2,4613.67798,3,5,4.06400275
Sockeye02W.2009,SX,Sockeye,02W,2009,,,,,,,,,,,,,,,,
Sockeye02W.2010,SX,Sockeye,02W,2010,5000,1,5000,1.230314128,6151.57064,2,12303.14128,3075.78532,0.2,15378.9266,3075.78532,0.2,15378.9266,3,5,4.06400275
Sockeye02W.2011,SX,Sockeye,02W,2011,,,,,,,,,,,,,,,,
Sockeye02W.2012,SX,Sockeye,02W,2012,5000,1,5000,1.230314128,6151.57064,2,12303.14128,3075.78532,0.2,15378.9266,3075.78532,0.2,15378.9266,3,5,4.06400275
Sockeye02W.2013,SX,Sockeye,02W,2013,7000,1,7000,1.230314128,8612.198896,2,17224.39779,4306.099448,0.2,21530.49724,4306.099448,0.2,21530.49724,3,5,4.06400275
Sockeye02W.2014,SX,Sockeye,02W,2014,2000,1,2000,1.230314128,2460.628256,2,4921.256512,1230.314128,0.2,6151.57064,1230.314128,0.2,6151.57064,3,5,4.06400275
Sockeye02W.2015,SX,Sockeye,02W,2015,2000,1,2000,1.230314128,2460.628256,2,4921.256512,1230.314128,0.2,6151.57064,1230.314128,0.2,6151.57064,3,5,4.06400275
Sockeye02W.2016,SX,Sockeye,02W,2016,5000,1,5000,1.230314128,6151.57064,2,12303.14128,3075.78532,0.2,15378.9266,3075.78532,0.2,15378.9266,3,5,4.06400275
Sockeye02W.2017,SX,Sockeye,02W,2017,2500,1,2500,1.230314128,3075.78532,2,6151.57064,1537.89266,0.2,7689.4633,1537.89266,0.2,7689.4633,3,5,4.06400275
Sockeye3.1960,SX,Sockeye,3,1960,,,,,,,,,,,,,,,,
Sockeye3.1961,SX,Sockeye,3,1961,,,,,,,,,,,,,,,,
Sockeye3.1962,SX,Sockeye,3,1962,,,,,,,,,,,,,,,,
Sockeye3.1963,SX,Sockeye,3,1963,,,,,,,,,,,,,,,,
Sockeye3.1964,SX,Sockeye,3,1964,,,,,,,,,,,,,,,,
Sockeye3.1965,SX,Sockeye,3,1965,,,,,,,,,,,,,,,,
Sockeye3.1966,SX,Sockeye,3,1966,,,,,,,,,,,,,,,,
Sockeye3.1967,SX,Sockeye,3,1967,,,,,,,,,,,,,,,,
Sockeye3.1968,SX,Sockeye,3,1968,,,,,,,,,,,,,,,,
Sockeye3.1969,SX,Sockeye,3,1969,,,,,,,,,,,,,,,,
Sockeye3.1970,SX,Sockeye,3,1970,,,,,,,,,,,,,,,,
Sockeye3.1971,SX,Sockeye,3,1971,,,,,,,,,,,,,,,,
Sockeye3.1972,SX,Sockeye,3,1972,,,,,,,,,,,,,,,,
Sockeye3.1973,SX,Sockeye,3,1973,,,,,,,,,,,,,,,,
Sockeye3.1974,SX,Sockeye,3,1974,,,,,,,,,,,,,,,,
Sockeye3.1975,SX,Sockeye,3,1975,,,,,,,,,,,,,,,,
Sockeye3.1976,SX,Sockeye,3,1976,,,,,,,,,,,,,,,,
Sockeye3.1977,SX,Sockeye,3,1977,,,,,,,,,,,,,,,,
Sockeye3.1978,SX,Sockeye,3,1978,,,,,,,,,,,,,,,,
Sockeye3.1979,SX,Sockeye,3,1979,,,,,,,,,,,,,,,,
Sockeye3.1980,SX,Sockeye,3,1980,,,,,,,,,,,,,,,,
Sockeye3.1981,SX,Sockeye,3,1981,,,,,,,,,,,,,,,,
Sockeye3.1982,SX,Sockeye,3,1982,350008,1,350008,1,350008,1,350008,412905,0.44844043,762887,570749,0.619869303,920757,4.5,5,5
Sockeye3.1983,SX,Sockeye,3,1983,209432,1,209432,1,209432,1,209432,238419,0.38743929,447874,405939,0.65966547,615371,4.5,5,5
Sockeye3.1984,SX,Sockeye,3,1984,201970,1,201970,1,201970,1,201970,198506,0.365551159,400490,341062,0.628069801,543032,4.5,5,5
Sockeye3.1985,SX,Sockeye,3,1985,407042,1,407042,1,407042,1,407042,252625,0.300278477,659672,434261,0.516176693,841303,4.5,5,5
Sockeye3.1986,SX,Sockeye,3,1986,213695,1,213695,1,213695,1,213695,164532,0.249714319,378228,445186,0.67566981,658881,4.5,5,5
Sockeye3.1987,SX,Sockeye,3,1987,210166,1,210166,1,210166,1,210166,202421,0.359624877,412563,352701,0.626615168,562867,4.5,5,5
Sockeye3.1988,SX,Sockeye,3,1988,155793,1,155793,1,155793,1,155793,103386,0.257729311,259195,245347,0.611624371,401140,4.5,5,5
Sockeye3.1989,SX,Sockeye,3,1989,127418,1,127418,1,127418,1,127418,235493,0.401394821,362884,459268,0.782817384,586686,4.5,5,5
Sockeye3.1990,SX,Sockeye,3,1990,177461,1,177461,1,177461,1,177461,108705,0.236508368,286161,282162,0.613898782,459623,4.5,5,5
Sockeye3.1991,SX,Sockeye,3,1991,308716,1,308716,1,308716,1,308716,417918,0.435787962,726632,650278,0.678083492,958994,4.5,5,5
